86	4588	6	2019-08-25 21:07:36	2019-08-25 21:07:36
87	4795	6	2019-08-25 21:07:36	2019-08-25 21:07:36
88	4796	6	2019-08-25 21:07:36	2019-08-25 21:07:36
89	4801	6	2019-08-25 21:07:36	2019-08-25 21:07:36
90	4871	6	2019-08-25 21:07:36	2019-08-25 21:07:36
91	4887	6	2019-08-25 21:07:36	2019-08-25 21:07:36
92	5544	6	2019-08-25 21:07:36	2019-08-25 21:07:36
93	5545	6	2019-08-25 21:07:36	2019-08-25 21:07:36
94	5552	6	2019-08-25 21:07:36	2019-08-25 21:07:36
95	5553	6	2019-08-25 21:07:36	2019-08-25 21:07:36
96	5562	6	2019-08-25 21:07:36	2019-08-25 21:07:36
97	5650	6	2019-08-25 21:07:36	2019-08-25 21:07:36
98	5667	6	2019-08-25 21:07:36	2019-08-25 21:07:36
99	5687	6	2019-08-25 21:07:36	2019-08-25 21:07:36
100	5726	6	2019-08-25 21:07:36	2019-08-25 21:07:36
101	5728	6	2019-08-25 21:07:36	2019-08-25 21:07:36
102	5732	6	2019-08-25 21:07:36	2019-08-25 21:07:36
103	5793	6	2019-08-25 21:07:36	2019-08-25 21:07:36
104	5799	6	2019-08-25 21:07:36	2019-08-25 21:07:36
105	5830	6	2019-08-25 21:07:36	2019-08-25 21:07:36
106	6706	6	2019-08-25 21:07:36	2019-08-25 21:07:36
107	6789	6	2019-08-25 21:07:36	2019-08-25 21:07:36
108	6790	6	2019-08-25 21:07:36	2019-08-25 21:07:36
109	6989	6	2019-08-25 21:07:36	2019-08-25 21:07:36
110	7146	6	2019-08-25 21:07:36	2019-08-25 21:07:36
111	7148	6	2019-08-25 21:07:36	2019-08-25 21:07:36
112	7176	6	2019-08-25 21:07:36	2019-08-25 21:07:36
113	7204	6	2019-08-25 21:07:36	2019-08-25 21:07:36
114	7227	6	2019-08-25 21:07:36	2019-08-25 21:07:36
115	7231	6	2019-08-25 21:07:36	2019-08-25 21:07:36
116	7232	6	2019-08-25 21:07:36	2019-08-25 21:07:36
117	7233	6	2019-08-25 21:07:36	2019-08-25 21:07:36
118	7236	6	2019-08-25 21:07:36	2019-08-25 21:07:36
119	7250	6	2019-08-25 21:07:36	2019-08-25 21:07:36
120	7313	6	2019-08-25 21:07:36	2019-08-25 21:07:36
121	7350	6	2019-08-25 21:07:36	2019-08-25 21:07:36
122	7359	6	2019-08-25 21:07:36	2019-08-25 21:07:36
123	7398	6	2019-08-25 21:07:36	2019-08-25 21:07:36
124	7500	6	2019-08-25 21:07:36	2019-08-25 21:07:36
125	7561	6	2019-08-25 21:07:36	2019-08-25 21:07:36
126	7567	6	2019-08-25 21:07:36	2019-08-25 21:07:36
127	7785	6	2019-08-25 21:07:36	2019-08-25 21:07:36
128	7835	6	2019-08-25 21:07:36	2019-08-25 21:07:36
129	7847	6	2019-08-25 21:07:36	2019-08-25 21:07:36
130	7961	6	2019-08-25 21:07:36	2019-08-25 21:07:36
131	8126	6	2019-08-25 21:07:36	2019-08-25 21:07:36
132	8170	6	2019-08-25 21:07:36	2019-08-25 21:07:36
133	8195	6	2019-08-25 21:07:36	2019-08-25 21:07:36
134	8315	6	2019-08-25 21:07:36	2019-08-25 21:07:36
135	8437	6	2019-08-25 21:07:36	2019-08-25 21:07:36
136	8536	6	2019-08-25 21:07:36	2019-08-25 21:07:36
137	8730	6	2019-08-25 21:07:36	2019-08-25 21:07:36
138	8739	6	2019-08-25 21:07:36	2019-08-25 21:07:36
139	8836	6	2019-08-25 21:07:36	2019-08-25 21:07:36
140	8891	6	2019-08-25 21:07:36	2019-08-25 21:07:36
141	8896	6	2019-08-25 21:07:36	2019-08-25 21:07:36
142	9084	6	2019-08-25 21:07:36	2019-08-25 21:07:36
143	9182	6	2019-08-25 21:07:36	2019-08-25 21:07:36
144	9271	6	2019-08-25 21:07:36	2019-08-25 21:07:36
145	9422	6	2019-08-25 21:07:36	2019-08-25 21:07:36
146	9440	6	2019-08-25 21:07:36	2019-08-25 21:07:36
147	9642	6	2019-08-25 21:07:36	2019-08-25 21:07:36
148	9868	6	2019-08-25 21:07:36	2019-08-25 21:07:36
149	9933	6	2019-08-25 21:07:36	2019-08-25 21:07:36
150	9983	6	2019-08-25 21:07:36	2019-08-25 21:07:36
151	9984	6	2019-08-25 21:07:36	2019-08-25 21:07:36
152	10003	6	2019-08-25 21:07:36	2019-08-25 21:07:36
153	10104	6	2019-08-25 21:07:36	2019-08-25 21:07:36
154	10105	6	2019-08-25 21:07:36	2019-08-25 21:07:36
155	10172	6	2019-08-25 21:07:36	2019-08-25 21:07:36
156	10270	6	2019-08-25 21:07:36	2019-08-25 21:07:36
157	10306	6	2019-08-25 21:07:36	2019-08-25 21:07:36
158	10485	6	2019-08-25 21:07:36	2019-08-25 21:07:36
159	10548	6	2019-08-25 21:07:36	2019-08-25 21:07:36
160	10550	6	2019-08-25 21:07:36	2019-08-25 21:07:36
161	10551	6	2019-08-25 21:07:36	2019-08-25 21:07:36
162	10579	6	2019-08-25 21:07:36	2019-08-25 21:07:36
163	10588	6	2019-08-25 21:07:36	2019-08-25 21:07:36
164	10612	6	2019-08-25 21:07:36	2019-08-25 21:07:36
165	10654	6	2019-08-25 21:07:36	2019-08-25 21:07:36
166	10674	6	2019-08-25 21:07:36	2019-08-25 21:07:36
167	10766	6	2019-08-25 21:07:36	2019-08-25 21:07:36
168	10769	6	2019-08-25 21:07:36	2019-08-25 21:07:36
169	10770	6	2019-08-25 21:07:36	2019-08-25 21:07:36
170	10848	6	2019-08-25 21:07:36	2019-08-25 21:07:36
171	10872	6	2019-08-25 21:07:36	2019-08-25 21:07:36
172	10969	6	2019-08-25 21:07:36	2019-08-25 21:07:36
173	10980	6	2019-08-25 21:07:36	2019-08-25 21:07:36
174	11007	6	2019-08-25 21:07:36	2019-08-25 21:07:36
175	11014	6	2019-08-25 21:07:36	2019-08-25 21:07:36
176	11054	6	2019-08-25 21:07:36	2019-08-25 21:07:36
177	11084	6	2019-08-25 21:07:36	2019-08-25 21:07:36
178	11210	6	2019-08-25 21:07:36	2019-08-25 21:07:36
179	11325	6	2019-08-25 21:07:36	2019-08-25 21:07:36
180	11352	6	2019-08-25 21:07:36	2019-08-25 21:07:36
181	11386	6	2019-08-25 21:07:36	2019-08-25 21:07:36
182	11423	6	2019-08-25 21:07:36	2019-08-25 21:07:36
183	11603	6	2019-08-25 21:07:36	2019-08-25 21:07:36
184	11636	6	2019-08-25 21:07:36	2019-08-25 21:07:36
185	11637	6	2019-08-25 21:07:36	2019-08-25 21:07:36
186	11698	6	2019-08-25 21:07:36	2019-08-25 21:07:36
187	11750	6	2019-08-25 21:07:36	2019-08-25 21:07:36
188	11763	6	2019-08-25 21:07:36	2019-08-25 21:07:36
189	11831	6	2019-08-25 21:07:36	2019-08-25 21:07:36
190	11847	6	2019-08-25 21:07:36	2019-08-25 21:07:36
191	11983	6	2019-08-25 21:07:36	2019-08-25 21:07:36
192	11985	6	2019-08-25 21:07:36	2019-08-25 21:07:36
193	12042	6	2019-08-25 21:07:36	2019-08-25 21:07:36
194	12283	6	2019-08-25 21:07:36	2019-08-25 21:07:36
195	12284	6	2019-08-25 21:07:36	2019-08-25 21:07:36
196	12285	6	2019-08-25 21:07:36	2019-08-25 21:07:36
197	12286	6	2019-08-25 21:07:36	2019-08-25 21:07:36
198	12287	6	2019-08-25 21:07:36	2019-08-25 21:07:36
199	12288	6	2019-08-25 21:07:36	2019-08-25 21:07:36
200	12290	6	2019-08-25 21:07:36	2019-08-25 21:07:36
201	12291	6	2019-08-25 21:07:36	2019-08-25 21:07:36
202	12292	6	2019-08-25 21:07:36	2019-08-25 21:07:36
203	12293	6	2019-08-25 21:07:36	2019-08-25 21:07:36
204	12294	6	2019-08-25 21:07:36	2019-08-25 21:07:36
205	12295	6	2019-08-25 21:07:36	2019-08-25 21:07:36
206	12296	6	2019-08-25 21:07:36	2019-08-25 21:07:36
207	12297	6	2019-08-25 21:07:36	2019-08-25 21:07:36
208	12394	6	2019-08-25 21:07:36	2019-08-25 21:07:36
209	12465	6	2019-08-25 21:07:36	2019-08-25 21:07:36
210	12477	6	2019-08-25 21:07:36	2019-08-25 21:07:36
211	12638	6	2019-08-25 21:07:36	2019-08-25 21:07:36
212	12743	6	2019-08-25 21:07:36	2019-08-25 21:07:36
213	12829	6	2019-08-25 21:07:36	2019-08-25 21:07:36
214	12833	6	2019-08-25 21:07:36	2019-08-25 21:07:36
215	12999	6	2019-08-25 21:07:36	2019-08-25 21:07:36
216	13003	6	2019-08-25 21:07:36	2019-08-25 21:07:36
217	13168	6	2019-08-25 21:07:36	2019-08-25 21:07:36
218	13815	6	2019-08-25 21:07:36	2019-08-25 21:07:36
219	13817	6	2019-08-25 21:07:36	2019-08-25 21:07:36
220	13818	6	2019-08-25 21:07:36	2019-08-25 21:07:36
221	13819	6	2019-08-25 21:07:36	2019-08-25 21:07:36
222	13839	6	2019-08-25 21:07:36	2019-08-25 21:07:36
223	13845	6	2019-08-25 21:07:36	2019-08-25 21:07:36
224	13854	6	2019-08-25 21:07:36	2019-08-25 21:07:36
225	13857	6	2019-08-25 21:07:36	2019-08-25 21:07:36
226	13858	6	2019-08-25 21:07:36	2019-08-25 21:07:36
227	13864	6	2019-08-25 21:07:36	2019-08-25 21:07:36
228	13866	6	2019-08-25 21:07:36	2019-08-25 21:07:36
229	14128	6	2019-08-25 21:07:36	2019-08-25 21:07:36
230	14172	6	2019-08-25 21:07:36	2019-08-25 21:07:36
231	14201	6	2019-08-25 21:07:36	2019-08-25 21:07:36
232	14230	6	2019-08-25 21:07:36	2019-08-25 21:07:36
233	14234	6	2019-08-25 21:07:36	2019-08-25 21:07:36
234	14235	6	2019-08-25 21:07:36	2019-08-25 21:07:36
235	14754	6	2019-08-25 21:07:36	2019-08-25 21:07:36
236	14808	6	2019-08-25 21:07:36	2019-08-25 21:07:36
237	14824	6	2019-08-25 21:07:36	2019-08-25 21:07:36
238	14825	6	2019-08-25 21:07:36	2019-08-25 21:07:36
239	14896	6	2019-08-25 21:07:36	2019-08-25 21:07:36
240	14905	6	2019-08-25 21:07:36	2019-08-25 21:07:36
241	14996	6	2019-08-25 21:07:36	2019-08-25 21:07:36
242	15096	6	2019-08-25 21:07:36	2019-08-25 21:07:36
243	15154	6	2019-08-25 21:07:36	2019-08-25 21:07:36
244	15278	6	2019-08-25 21:07:36	2019-08-25 21:07:36
245	15404	6	2019-08-25 21:07:36	2019-08-25 21:07:36
246	15425	6	2019-08-25 21:07:36	2019-08-25 21:07:36
247	15488	6	2019-08-25 21:07:36	2019-08-25 21:07:36
248	15570	6	2019-08-25 21:07:36	2019-08-25 21:07:36
249	15605	6	2019-08-25 21:07:36	2019-08-25 21:07:36
250	15617	6	2019-08-25 21:07:36	2019-08-25 21:07:36
251	16390	6	2019-08-25 21:07:36	2019-08-25 21:07:36
252	16395	6	2019-08-25 21:07:36	2019-08-25 21:07:36
253	16480	6	2019-08-25 21:07:36	2019-08-25 21:07:36
254	16528	6	2019-08-25 21:07:36	2019-08-25 21:07:36
255	17008	6	2019-08-25 21:07:36	2019-08-25 21:07:36
256	17168	6	2019-08-25 21:07:36	2019-08-25 21:07:36
257	17169	6	2019-08-25 21:07:36	2019-08-25 21:07:36
258	17237	6	2019-08-25 21:07:36	2019-08-25 21:07:36
259	17748	6	2019-08-25 21:07:36	2019-08-25 21:07:36
260	17754	6	2019-08-25 21:07:36	2019-08-25 21:07:36
261	17791	6	2019-08-25 21:07:36	2019-08-25 21:07:36
262	17814	6	2019-08-25 21:07:36	2019-08-25 21:07:36
263	17839	6	2019-08-25 21:07:36	2019-08-25 21:07:36
264	17925	6	2019-08-25 21:07:36	2019-08-25 21:07:36
265	18074	6	2019-08-25 21:07:36	2019-08-25 21:07:36
266	18363	6	2019-08-25 21:07:36	2019-08-25 21:07:36
267	18379	6	2019-08-25 21:07:36	2019-08-25 21:07:36
268	18595	6	2019-08-25 21:07:36	2019-08-25 21:07:36
269	18711	6	2019-08-25 21:07:36	2019-08-25 21:07:36
270	18801	6	2019-08-25 21:07:36	2019-08-25 21:07:36
271	18804	6	2019-08-25 21:07:36	2019-08-25 21:07:36
272	18845	6	2019-08-25 21:07:36	2019-08-25 21:07:36
273	18863	6	2019-08-25 21:07:36	2019-08-25 21:07:36
274	18864	6	2019-08-25 21:07:36	2019-08-25 21:07:36
275	18869	6	2019-08-25 21:07:36	2019-08-25 21:07:36
276	18871	6	2019-08-25 21:07:36	2019-08-25 21:07:36
277	18884	6	2019-08-25 21:07:36	2019-08-25 21:07:36
278	18927	6	2019-08-25 21:07:36	2019-08-25 21:07:36
279	18949	6	2019-08-25 21:07:36	2019-08-25 21:07:36
280	18953	6	2019-08-25 21:07:36	2019-08-25 21:07:36
281	18965	6	2019-08-25 21:07:36	2019-08-25 21:07:36
282	19021	6	2019-08-25 21:07:36	2019-08-25 21:07:36
283	19033	6	2019-08-25 21:07:36	2019-08-25 21:07:36
284	19034	6	2019-08-25 21:07:36	2019-08-25 21:07:36
285	19035	6	2019-08-25 21:07:36	2019-08-25 21:07:36
286	19037	6	2019-08-25 21:07:36	2019-08-25 21:07:36
287	19041	6	2019-08-25 21:07:36	2019-08-25 21:07:36
288	19100	6	2019-08-25 21:07:36	2019-08-25 21:07:36
289	19241	6	2019-08-25 21:07:36	2019-08-25 21:07:36
290	19318	6	2019-08-25 21:07:36	2019-08-25 21:07:36
291	19455	6	2019-08-25 21:07:36	2019-08-25 21:07:36
292	19456	6	2019-08-25 21:07:36	2019-08-25 21:07:36
293	19675	6	2019-08-25 21:07:36	2019-08-25 21:07:36
294	19767	6	2019-08-25 21:07:36	2019-08-25 21:07:36
295	19819	6	2019-08-25 21:07:36	2019-08-25 21:07:36
296	20006	6	2019-08-25 21:07:36	2019-08-25 21:07:36
297	20011	6	2019-08-25 21:07:36	2019-08-25 21:07:36
298	20066	6	2019-08-25 21:07:36	2019-08-25 21:07:36
299	20069	6	2019-08-25 21:07:36	2019-08-25 21:07:36
300	20099	6	2019-08-25 21:07:36	2019-08-25 21:07:36
301	20124	6	2019-08-25 21:07:36	2019-08-25 21:07:36
302	20149	6	2019-08-25 21:07:36	2019-08-25 21:07:36
303	20152	6	2019-08-25 21:07:36	2019-08-25 21:07:36
304	20153	6	2019-08-25 21:07:36	2019-08-25 21:07:36
305	20158	6	2019-08-25 21:07:36	2019-08-25 21:07:36
306	20172	6	2019-08-25 21:07:36	2019-08-25 21:07:36
307	20235	6	2019-08-25 21:07:36	2019-08-25 21:07:36
308	20293	6	2019-08-25 21:07:36	2019-08-25 21:07:36
309	20366	6	2019-08-25 21:07:36	2019-08-25 21:07:36
310	20419	6	2019-08-25 21:07:36	2019-08-25 21:07:36
311	20524	6	2019-08-25 21:07:36	2019-08-25 21:07:36
312	20802	6	2019-08-25 21:07:36	2019-08-25 21:07:36
313	20833	6	2019-08-25 21:07:36	2019-08-25 21:07:36
314	21126	6	2019-08-25 21:07:36	2019-08-25 21:07:36
315	21142	6	2019-08-25 21:07:36	2019-08-25 21:07:36
316	21296	6	2019-08-25 21:07:36	2019-08-25 21:07:36
317	21517	6	2019-08-25 21:07:36	2019-08-25 21:07:36
318	21577	6	2019-08-25 21:07:36	2019-08-25 21:07:36
319	21714	6	2019-08-25 21:07:36	2019-08-25 21:07:36
320	21801	6	2019-08-25 21:07:36	2019-08-25 21:07:36
321	21899	6	2019-08-25 21:07:36	2019-08-25 21:07:36
322	21956	6	2019-08-25 21:07:36	2019-08-25 21:07:36
323	21968	6	2019-08-25 21:07:36	2019-08-25 21:07:36
324	22109	6	2019-08-25 21:07:36	2019-08-25 21:07:36
325	22425	6	2019-08-25 21:07:36	2019-08-25 21:07:36
326	22527	6	2019-08-25 21:07:36	2019-08-25 21:07:36
327	22612	6	2019-08-25 21:07:36	2019-08-25 21:07:36
328	22746	6	2019-08-25 21:07:36	2019-08-25 21:07:36
329	22819	6	2019-08-25 21:07:36	2019-08-25 21:07:36
330	23044	6	2019-08-25 21:07:36	2019-08-25 21:07:36
331	23063	6	2019-08-25 21:07:36	2019-08-25 21:07:36
332	23162	6	2019-08-25 21:07:36	2019-08-25 21:07:36
333	23201	6	2019-08-25 21:07:36	2019-08-25 21:07:36
334	23411	6	2019-08-25 21:07:36	2019-08-25 21:07:36
335	23658	6	2019-08-25 21:07:36	2019-08-25 21:07:36
336	23732	6	2019-08-25 21:07:36	2019-08-25 21:07:36
337	23800	6	2019-08-25 21:07:36	2019-08-25 21:07:36
338	23876	6	2019-08-25 21:07:36	2019-08-25 21:07:36
339	23942	6	2019-08-25 21:07:36	2019-08-25 21:07:36
340	24006	6	2019-08-25 21:07:36	2019-08-25 21:07:36
341	24023	6	2019-08-25 21:07:36	2019-08-25 21:07:36
342	24118	6	2019-08-25 21:07:36	2019-08-25 21:07:36
343	24120	6	2019-08-25 21:07:36	2019-08-25 21:07:36
344	24121	6	2019-08-25 21:07:36	2019-08-25 21:07:36
345	24122	6	2019-08-25 21:07:36	2019-08-25 21:07:36
346	24142	6	2019-08-25 21:07:36	2019-08-25 21:07:36
347	24148	6	2019-08-25 21:07:36	2019-08-25 21:07:36
348	24157	6	2019-08-25 21:07:36	2019-08-25 21:07:36
349	24160	6	2019-08-25 21:07:36	2019-08-25 21:07:36
350	24161	6	2019-08-25 21:07:36	2019-08-25 21:07:36
351	24167	6	2019-08-25 21:07:36	2019-08-25 21:07:36
352	24169	6	2019-08-25 21:07:36	2019-08-25 21:07:36
353	24181	6	2019-08-25 21:07:36	2019-08-25 21:07:36
354	24253	6	2019-08-25 21:07:36	2019-08-25 21:07:36
355	24472	6	2019-08-25 21:07:36	2019-08-25 21:07:36
356	24517	6	2019-08-25 21:07:36	2019-08-25 21:07:36
357	24562	6	2019-08-25 21:07:36	2019-08-25 21:07:36
358	24718	6	2019-08-25 21:07:36	2019-08-25 21:07:36
359	24756	6	2019-08-25 21:07:36	2019-08-25 21:07:36
360	24757	6	2019-08-25 21:07:36	2019-08-25 21:07:36
361	25212	6	2019-08-25 21:07:36	2019-08-25 21:07:36
362	25430	6	2019-08-25 21:07:36	2019-08-25 21:07:36
363	26132	6	2019-08-25 21:07:36	2019-08-25 21:07:36
364	26170	6	2019-08-25 21:07:36	2019-08-25 21:07:36
365	26234	6	2019-08-25 21:07:36	2019-08-25 21:07:36
366	26255	6	2019-08-25 21:07:36	2019-08-25 21:07:36
367	26279	6	2019-08-25 21:07:36	2019-08-25 21:07:36
368	26373	6	2019-08-25 21:07:36	2019-08-25 21:07:36
369	26535	6	2019-08-25 21:07:36	2019-08-25 21:07:36
370	26548	6	2019-08-25 21:07:36	2019-08-25 21:07:36
371	26754	6	2019-08-25 21:07:36	2019-08-25 21:07:36
372	26830	6	2019-08-25 21:07:36	2019-08-25 21:07:36
373	26917	6	2019-08-25 21:07:36	2019-08-25 21:07:36
374	26918	6	2019-08-25 21:07:36	2019-08-25 21:07:36
375	26937	6	2019-08-25 21:07:36	2019-08-25 21:07:36
376	27022	6	2019-08-25 21:07:36	2019-08-25 21:07:36
377	27278	6	2019-08-25 21:07:36	2019-08-25 21:07:36
378	27333	6	2019-08-25 21:07:36	2019-08-25 21:07:36
379	27400	6	2019-08-25 21:07:36	2019-08-25 21:07:36
380	27796	6	2019-08-25 21:07:36	2019-08-25 21:07:36
381	27803	6	2019-08-25 21:07:36	2019-08-25 21:07:36
382	28026	6	2019-08-25 21:07:36	2019-08-25 21:07:36
383	28053	6	2019-08-25 21:07:36	2019-08-25 21:07:36
384	28237	6	2019-08-25 21:07:36	2019-08-25 21:07:36
385	28438	6	2019-08-25 21:07:36	2019-08-25 21:07:36
386	28439	6	2019-08-25 21:07:36	2019-08-25 21:07:36
387	28440	6	2019-08-25 21:07:36	2019-08-25 21:07:36
388	28503	6	2019-08-25 21:07:36	2019-08-25 21:07:36
389	28573	6	2019-08-25 21:07:36	2019-08-25 21:07:36
390	28691	6	2019-08-25 21:07:36	2019-08-25 21:07:36
391	28787	6	2019-08-25 21:07:36	2019-08-25 21:07:36
392	28807	6	2019-08-25 21:07:36	2019-08-25 21:07:36
393	29779	6	2019-08-25 21:07:36	2019-08-25 21:07:36
394	30096	6	2019-08-25 21:07:36	2019-08-25 21:07:36
395	30205	6	2019-08-25 21:07:36	2019-08-25 21:07:36
396	30450	6	2019-08-25 21:07:36	2019-08-25 21:07:36
397	30525	6	2019-08-25 21:07:36	2019-08-25 21:07:36
398	30668	6	2019-08-25 21:07:36	2019-08-25 21:07:36
399	30760	6	2019-08-25 21:07:36	2019-08-25 21:07:36
400	30761	6	2019-08-25 21:07:36	2019-08-25 21:07:36
401	30775	6	2019-08-25 21:07:36	2019-08-25 21:07:36
402	30848	6	2019-08-25 21:07:36	2019-08-25 21:07:36
403	31086	6	2019-08-25 21:07:36	2019-08-25 21:07:36
404	31629	6	2019-08-25 21:07:36	2019-08-25 21:07:36
405	32044	6	2019-08-25 21:07:36	2019-08-25 21:07:36
406	32045	6	2019-08-25 21:07:36	2019-08-25 21:07:36
407	32051	6	2019-08-25 21:07:36	2019-08-25 21:07:36
408	32100	6	2019-08-25 21:07:36	2019-08-25 21:07:36
409	32102	6	2019-08-25 21:07:36	2019-08-25 21:07:36
410	32113	6	2019-08-25 21:07:36	2019-08-25 21:07:36
411	32194	6	2019-08-25 21:07:36	2019-08-25 21:07:36
412	32547	6	2019-08-25 21:07:36	2019-08-25 21:07:36
413	32624	6	2019-08-25 21:07:36	2019-08-25 21:07:36
414	32641	6	2019-08-25 21:07:36	2019-08-25 21:07:36
415	32666	6	2019-08-25 21:07:36	2019-08-25 21:07:36
416	32669	6	2019-08-25 21:07:36	2019-08-25 21:07:36
417	32716	6	2019-08-25 21:07:36	2019-08-25 21:07:36
418	32742	6	2019-08-25 21:07:36	2019-08-25 21:07:36
419	32972	6	2019-08-25 21:07:36	2019-08-25 21:07:36
420	33012	6	2019-08-25 21:07:36	2019-08-25 21:07:36
421	33368	6	2019-08-25 21:07:36	2019-08-25 21:07:36
422	33523	6	2019-08-25 21:07:36	2019-08-25 21:07:36
423	33570	6	2019-08-25 21:07:36	2019-08-25 21:07:36
424	33666	6	2019-08-25 21:07:36	2019-08-25 21:07:36
